"TimeCreated","Id","LevelDisplayName","ProviderName","MachineName","Message"
"28.05.2026 21:44:34","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:34","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:34","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:30","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:30","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:30","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:17","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:10","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:09","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.OFFICEPUSHNOTIFICATIONUTILITY wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:07","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:07","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:07","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:06","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:05","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:04","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:45","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:41","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFTWINDOWS.CROSSDEVICE wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:36","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:36","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:35","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:27","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.YOURPHONE wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:26","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.WINDOWSSTORE wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:26","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.WINDOWSSTORE wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:25","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.WINDOWSSTORE wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:23","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:22","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:43:21","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFT.AAD.BROKERPLUGIN wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
